"date","age_col","age_group","t","weekly_reported","lag_weekly","log_growth"
2022-09-19,"inc_1_1","[0,5)",1,0.219508836180719,NA,0.198448184388235
2022-09-19,"inc_2_1","[5,18)",1,1.6775913414549,NA,0.984917637213493
2022-09-19,"inc_3_1","[18,65)",1,4.02917630203578,NA,1.61525621365146
2022-09-19,"inc_4_1","65+",1,0.865500555656639,NA,0.623529411538393
2022-09-26,"inc_1_1","[0,5)",2,0.696957301605437,0.219508836180719,0.330388640442675
2022-09-26,"inc_2_1","[5,18)",2,7.07218641246361,1.6775913414549,1.10350673928568
2022-09-26,"inc_3_1","[18,65)",2,10.7455603180572,4.02917630203578,0.848219110265467
2022-09-26,"inc_4_1","65+",2,2.29750445571003,0.865500555656639,0.569636545308854
2022-10-03,"inc_1_1","[0,5)",3,2.10904631931833,0.696957301605437,0.605479204596716
2022-10-03,"inc_2_1","[5,18)",3,23.3424189418589,7.07218641246361,1.10379608746399
2022-10-03,"inc_3_1","[18,65)",3,31.5620340903538,10.7455603180572,1.01967168732858
2022-10-03,"inc_4_1","65+",3,6.66692152318368,2.29750445571003,0.843749212015678
2022-10-10,"inc_1_1","[0,5)",4,6.50226187411125,2.10904631931833,0.880888528862396
2022-10-10,"inc_2_1","[5,18)",4,73.2543963423097,23.3424189418589,1.11527652196424
2022-10-10,"inc_3_1","[18,65)",4,97.1900662195395,31.5620340903538,1.10375804033754
2022-10-10,"inc_4_1","65+",4,20.4824458789407,6.66692152318368,1.03032096202997
2022-10-17,"inc_1_1","[0,5)",5,17.2119980157406,6.50226187411125,0.886876050229104
2022-10-17,"inc_2_1","[5,18)",5,168.478908510534,73.2543963423097,0.825231499584432
2022-10-17,"inc_3_1","[18,65)",5,272.056054174438,97.1900662195395,1.02277204917158
2022-10-17,"inc_4_1","65+",5,60.5733540861566,20.4824458789407,1.05299308252756
2022-10-24,"inc_1_1","[0,5)",6,23.5080647773791,17.2119980157406,0.296921629452388
2022-10-24,"inc_2_1","[5,18)",6,147.692318353348,168.478908510534,-0.13084929206638
2022-10-24,"inc_3_1","[18,65)",6,431.304998164678,272.056054174438,0.459454252648744
2022-10-24,"inc_4_1","65+",6,109.094862079573,60.5733540861566,0.58111316327535
2022-10-31,"inc_1_1","[0,5)",7,48.2143568370946,23.5080647773791,0.697183148591769
2022-10-31,"inc_2_1","[5,18)",7,438.641873982333,147.692318353348,1.08408127928445
2022-10-31,"inc_3_1","[18,65)",7,783.50280077232,431.304998164678,0.595918788900147
2022-10-31,"inc_4_1","65+",7,177.46985165012,109.094862079573,0.483077311940303
2022-11-07,"inc_1_1","[0,5)",8,97.5778338947345,48.2143568370946,0.694661041402284
2022-11-07,"inc_2_1","[5,18)",8,946.420032427274,438.641873982333,0.767782062171283
2022-11-07,"inc_3_1","[18,65)",8,1619.87535935569,783.50280077232,0.725671485270259
2022-11-07,"inc_4_1","65+",8,364.761731741255,177.46985165012,0.717562426597289
2022-11-14,"inc_1_1","[0,5)",9,138.724152725346,97.5778338947345,0.348823713298818
2022-11-14,"inc_2_1","[5,18)",9,1204.97302138938,946.420032427274,0.241299471811827
2022-11-14,"inc_3_1","[18,65)",9,2547.68263871105,1619.87535935569,0.452610264818425
2022-11-14,"inc_4_1","65+",9,605.878276734357,364.761731741255,0.506346123153916
2022-11-21,"inc_1_1","[0,5)",10,128.569708026166,138.724152725346,-0.0754511190323503
2022-11-21,"inc_2_1","[5,18)",10,941.27245028846,1204.97302138938,-0.246747548594942
2022-11-21,"inc_3_1","[18,65)",10,2727.4667143252,2547.68263871105,0.0681631949019162
2022-11-21,"inc_4_1","65+",10,704.826645593302,605.878276734357,0.151041424469534
2022-11-28,"inc_1_1","[0,5)",11,94.2019467219411,128.569708026166,-0.308218631883902
2022-11-28,"inc_2_1","[5,18)",11,572.087073341472,941.27245028846,-0.49725679249183
2022-11-28,"inc_3_1","[18,65)",11,2353.87596797867,2727.4667143252,-0.147251749755561
2022-11-28,"inc_4_1","65+",11,670.08165871904,704.826645593302,-0.0504788362419054
2022-12-05,"inc_1_1","[0,5)",12,67.8748505801737,94.2019467219411,-0.323709292312271
2022-12-05,"inc_2_1","[5,18)",12,353.611400202098,572.087073341472,-0.480015123032816
2022-12-05,"inc_3_1","[18,65)",12,1982.03545635259,2353.87596797867,-0.17185932902097
2022-12-05,"inc_4_1","65+",12,621.070038703392,670.08165871904,-0.0758381377979142
2022-12-12,"inc_1_1","[0,5)",13,39.5626122640194,67.8748505801737,-0.529444335895396
2022-12-12,"inc_2_1","[5,18)",13,194.442883172874,353.611400202098,-0.595754363537883
2022-12-12,"inc_3_1","[18,65)",13,1291.92923735675,1982.03545635259,-0.42771835873231
2022-12-12,"inc_4_1","65+",13,435.721649510848,621.070038703392,-0.353756654306223
2022-12-19,"inc_1_1","[0,5)",14,26.4336229514448,39.5626122640194,-0.39107738602047
2022-12-19,"inc_2_1","[5,18)",14,105.626033936509,194.442883172874,-0.605940476348069
2022-12-19,"inc_3_1","[18,65)",14,810.413305482432,1291.92923735675,-0.465888100968384
2022-12-19,"inc_4_1","65+",14,293.41641138521,435.721649510848,-0.394300904015467
2022-12-26,"inc_1_1","[0,5)",15,18.723203027901,26.4336229514448,-0.329973614785127
2022-12-26,"inc_2_1","[5,18)",15,62.5225910936594,105.626033936509,-0.517932094823801
2022-12-26,"inc_3_1","[18,65)",15,528.70221094577,810.413305482432,-0.426462566316707
2022-12-26,"inc_4_1","65+",15,202.222397298566,293.41641138521,-0.370694197939102
2023-01-02,"inc_1_1","[0,5)",16,9.05133510295311,18.723203027901,-0.674090289588054
2023-01-02,"inc_2_1","[5,18)",16,34.1669540909991,62.5225910936594,-0.591288770465296
2023-01-02,"inc_3_1","[18,65)",16,284.589301020422,528.70221094577,-0.617760214149536
2023-01-02,"inc_4_1","65+",16,109.641927123287,202.222397298566,-0.60800182738969
2023-01-09,"inc_1_1","[0,5)",17,2.82681622191072,9.05133510295311,-0.965672287906351
2023-01-09,"inc_2_1","[5,18)",17,14.3971980350822,34.1669540909991,-0.825921290326815
2023-01-09,"inc_3_1","[18,65)",17,110.328904424945,284.589301020422,-0.942065845447587
2023-01-09,"inc_4_1","65+",17,41.3472832751563,109.641927123287,-0.960394835473103
2023-01-16,"inc_1_1","[0,5)",18,1.2517993957676,2.82681622191072,-0.530303555786673
2023-01-16,"inc_2_1","[5,18)",18,6.53267195946723,14.3971980350822,-0.714935726326536
2023-01-16,"inc_3_1","[18,65)",18,49.8678727257483,110.328904424945,-0.783257382797143
2023-01-16,"inc_4_1","65+",18,18.752951433708,41.3472832751563,-0.762601349829898
2023-01-23,"inc_1_1","[0,5)",19,0.559842441544123,1.2517993957676,-0.367144810903265
2023-01-23,"inc_2_1","[5,18)",19,2.95955227441713,6.53267195946723,-0.643118863906503
2023-01-23,"inc_3_1","[18,65)",19,22.5420160230428,49.8678727257483,-0.770444799500667
2023-01-23,"inc_4_1","65+",19,8.49270266637299,18.752951433708,-0.732779556809832
2023-01-30,"inc_1_1","[0,5)",20,0.251674706696905,0.559842441544123,-0.220102397163589
2023-01-30,"inc_2_1","[5,18)",20,1.33966401595026,2.95955227441713,-0.526123620725166
2023-01-30,"inc_3_1","[18,65)",20,10.1905184586436,22.5420160230428,-0.743719887036263
2023-01-30,"inc_4_1","65+",20,3.8431020921329,8.49270266637299,-0.672967919505256
2023-02-06,"inc_1_1","[0,5)",21,0.113446042029466,0.251674706696905,-0.117022671434581
2023-02-06,"inc_2_1","[5,18)",21,0.606115747442842,1.33966401595026,-0.376188651323622
2023-02-06,"inc_3_1","[18,65)",21,4.60701765310541,10.1905184586436,-0.691047888027659
2023-02-06,"inc_4_1","65+",21,1.73835193551145,3.8431020921329,-0.570199187502165
2023-02-13,"inc_1_1","[0,5)",22,0.0512102738905698,0.113446042029466,-0.057517606363921
2023-02-13,"inc_2_1","[5,18)",22,0.274151983177662,0.606115747442842,-0.231537838717152
2023-02-13,"inc_3_1","[18,65)",22,2.08283888198286,4.60701765310541,-0.59816807814471
2023-02-13,"inc_4_1","65+",22,0.786136537889019,1.73835193551145,-0.427301327528051
2023-02-20,"inc_1_1","[0,5)",23,0.0231339582305402,0.0512102738905698,-0.0270717173297678
2023-02-20,"inc_2_1","[5,18)",23,0.123980595199764,0.274151983177662,-0.125404358827258
2023-02-20,"inc_3_1","[18,65)",23,0.94167026007995,2.08283888198286,-0.46230232592972
2023-02-20,"inc_4_1","65+",23,0.355473932133056,0.786136537889019,-0.275903769928394
2023-02-27,"inc_1_1","[0,5)",24,0.00550320620648563,0.0231339582305402,-0.0173823059643727
2023-02-27,"inc_2_1","[5,18)",24,0.0295074847333133,0.123980595199764,-0.0877959695454203
2023-02-27,"inc_3_1","[18,65)",24,0.224088055767864,0.94167026007995,-0.461352438977572
2023-02-27,"inc_4_1","65+",24,0.084597466529347,0.355473932133056,-0.222942239024895
